blockType,targetLineLoc,lineSpecs_1,lineSpecs_2,lineSpecs_3,lineSpecs_4,flashLoc,timeIntervalType,distIntervalType,delay,timeInterval,distInterval,targetInterval,fixOn,fixOff,lineOn,lineOff,setOn,setOff,tarOn,saccadeOn,saccadeInRect,feedBackOn,feedBackOff,prodDist_1,prodDist_2,prodDist_3,prodDist_4,RT,blockNum
space,upright,1920,0,960,540,left,short,short,0.937,0.4,6,6,210.981616020203,211.981626033783,211.981626033783,212.914550065994,212.914550065994,212.931216955185,213.33122086525,213.766663074493,213.866714000702,213.981225013733,214.281226873398,219.347469571065,23.7558461558641,1161.69995117188,453.799987792969,0.435442209243774,9
space,upright,1920,0,960,540,left,long,short,0.862,1.6,6,6,215.281677007675,216.281682014465,216.281682014465,217.147924900055,217.147924900055,217.164710044861,218.764617919922,219.744579076767,219.844632863998,219.947956085205,220.247961044312,131.99559508402,33.4957187422557,1087.69995117188,506.600006103516,0.979961156845093,9
space,upright,1920,0,960,540,left,short,long,0.632,0.4,12,12,221.248394966125,222.248406887054,222.248406887054,222.881324052811,222.881324052811,222.897989988327,223.298110961914,223.846266031265,223.946317911148,224.04808306694,224.348003864288,287.803357639308,35.1571596098993,1226.19995117188,430.600006103516,0.548155069351196,9
space,upright,1920,0,960,540,left,short,short,0.728,0.4,6,6,225.348456859589,226.348460912704,226.348460912704,227.081362009048,227.081362009048,227.098034858704,227.498038053513,227.848265886307,227.948318004608,228.06470990181,228.364714860916,317.270351123307,13.416845182823,1229.69995117188,372.899993896484,0.350227832794189,9
space,upright,1920,0,960,540,left,short,inter,0.749,0.4,8,8,229.364724874496,230.365158081055,230.365158081055,231.114740848541,231.114740848541,231.131407022476,231.531413078308,231.88401389122,231.984066963196,232.098087072372,232.398092985153,341.360234778007,12.1039826631988,1251.40002441406,362.200012207031,0.352600812911987,9
space,upright,1920,0,960,540,left,short,long,0.582,0.4,12,12,233.398099899292,234.398524999619,234.398524999619,234.981454849243,234.981454849243,234.998118877411,235.398123979568,235.666820049286,235.76687002182,235.881464004517,236.181463956833,410.564410487187,3.41549727545665,1319.5,341.700012207031,0.268696069717407,9
space,upright,1920,0,960,540,left,long,inter,0.513,1.6,8,8,237.181889057159,238.18190908432,238.18190908432,238.698158025742,238.698158025742,238.714823961258,240.314836025238,240.651797056198,240.751847982407,240.86485004425,241.164970874786,320.709276661464,1.18205171360681,1240.09997558594,383.799987792969,0.336961030960083,9
space,upright,1920,0,960,540,left,short,inter,0.681,0.4,8,8,242.165294885635,243.165307044983,243.165307044983,243.848213911057,243.848213911057,243.864877939224,244.26488494873,244.587692975998,244.687742948532,244.798598051071,245.098222970963,371.42918320289,11.2596438616094,1289.09997558594,367.799987792969,0.322808027267456,9
space,downright,1920,1080,960,540,left,long,short,0.501,1.6,6,6,0.82522988319397,1.82526683807373,1.82526683807373,2.32482600212097,2.32482600212097,2.34149885177612,3.94150996208191,4.1789448261261,4.27899789810181,4.39163398742676,4.6915237903595,165.96296132346,8.89009441720749,1108.80004882812,613.5,0.237434864044189,10
space,downright,1920,1080,960,540,left,long,short,0.525,1.6,6,6,5.69153189659119,6.69196701049805,6.69196701049805,7.22488284111023,7.22488284111023,7.24154877662659,8.84156584739685,9.08580279350281,9.1858549118042,9.29157090187073,9.59157085418701,161.839250184846,16.2276816097246,1108.30004882812,604.799987792969,0.244236946105957,10
