blockType,targetLineLoc,lineSpecs_1,lineSpecs_2,lineSpecs_3,lineSpecs_4,flashLoc,timeIntervalType,distIntervalType,delay,timeInterval,distInterval,targetInterval,fixOn,fixOff,lineOn,lineOff,setOn,setOff,tarOn,saccadeOn,saccadeInRect,feedBackOn,feedBackOff,prodDist_1,prodDist_2,prodDist_3,prodDist_4,RT,blockNum
space,downright,1920,1080,960,540,left,inter,short,0.841,0.8,6,6,114.351268053055,115.35129404068,115.35129404068,116.18418598175,116.18418598175,116.200857877731,117.000865936279,117.503440856934,117.603512048721,117.717539072037,118.017543077469,310.139065684214,10.0612274980632,1235.09997558594,683.200012207031,0.502574920654297,10
space,downright,1920,1080,960,540,left,long,long,0.635,1.6,12,12,119.017972946167,120.017561912537,120.017561912537,120.650897979736,120.650897979736,120.667567014694,122.267585039139,122.813145875931,122.913212060928,123.017595052719,123.317599058151,555.726702631411,21.9855381412035,1433.19995117188,831.400024414062,0.545560836791992,10
space,downright,1920,1080,960,540,left,inter,long,0.825,0.8,12,12,124.318031072617,125.318037986755,125.318037986755,126.151005029678,126.151005029678,126.167670965195,126.967633008957,127.425071001053,127.525126934052,127.634309053421,127.934308052063,599.91186852737,13.8090249163171,1489.5,822,0.457437992095947,10
space,downright,1920,1080,960,540,left,short,inter,0.591,0.4,8,8,128.934758901596,129.934333086014,129.934333086014,130.517668008804,130.517668008804,130.534336090088,130.934342861176,131.52498292923,131.62503695488,131.734348058701,132.03435087204,361.333460534932,0.0599194882585855,1274.90002441406,717.200012207031,0.590640068054199,10
space,downright,1920,1080,960,540,left,inter,inter,0.816,0.8,8,8,133.034779071808,134.034373998642,134.034373998642,134.851048946381,134.851048946381,134.8677110672,135.667722940445,136.192849874496,136.292906999588,136.401066064835,136.7010679245,442.966871656072,3.74231815309744,1347.90002441406,753.900024414062,0.525126934051514,10
space,downright,1920,1080,960,540,left,inter,long,0.936,0.8,12,12,137.701498031616,138.701504945755,138.701504945755,139.634432077408,139.634432077408,139.651093006134,140.451102018356,141.017668962479,141.11772608757,141.234443902969,141.534453868866,466.300091396966,1.25287653542927,1365.80004882812,769.700012207031,0.566566944122314,10
space,downright,1920,1080,960,540,left,inter,inter,0.572,0.8,8,8,147.317842960358,148.318275928497,148.318275928497,148.884942054749,148.884942054749,148.901200056076,149.701205015182,150.171197891235,150.27125787735,150.384578943253,150.684549093246,305.304876496111,7.18507211287014,1222.5,695.900024414062,0.469992876052856,10
space,downright,1920,1080,960,540,left,short,inter,0.534,0.4,8,8,151.684982061386,152.684993982315,152.684993982315,153.21790099144,153.21790099144,153.234570980072,153.634572982788,154.054079055786,154.154136896133,154.267912864685,154.567919015884,452.055769577819,45.9810356517274,1374.5,720.400024414062,0.419506072998047,10
space,downright,1920,1080,960,540,left,long,short,0.537,1.6,6,6,155.568346977234,156.56836104393,156.56836104393,157.101274013519,157.101274013519,157.11794090271,158.717962026596,159.034914016724,159.134971857071,159.251301050186,159.551421880722,183.906271320099,1.19300359432614,1119.69995117188,631.200012207031,0.316951990127563,10
space,downright,1920,1080,960,540,left,long,short,0.602,1.6,6,6,160.551760911942,161.551769018173,161.551769018173,162.151333093643,162.151333093643,162.167994022369,163.768013954163,164.274788856506,164.374845027924,164.484688043594,164.784690856934,220.327953414143,7.07067915354127,1155.40002441406,641.799987792969,0.50677490234375,10
space,downright,1920,1080,960,540,left,inter,inter,0.673,0.8,8,8,165.784703016281,166.785140037537,166.785140037537,167.451381921768,167.451381921768,167.468047857285,168.268059015274,168.742635965347,168.842689037323,168.951400995255,169.251406908035,334.918275778131,12.6432713567134,1245.5,715.099975585938,0.474576950073242,10
space,downright,1920,1080,960,540,left,inter,short,0.876,0.8,6,6,170.251844882965,171.251841068268,171.251841068268,172.134768009186,172.134768009186,172.151434898376,172.951439857483,173.356538057327,173.456593036652,173.568116903305,173.868119001389,365.278516176197,4.97343721814805,1275.90002441406,723.400024414062,0.40509819984436,10
space,downright,1920,1080,960,540,left,long,inter,0.812,1.6,8,8,174.868124961853,175.868556976318,175.868556976318,176.684813976288,176.684813976288,176.701477050781,178.301492929459,178.894263029099,178.994322061539,179.101507902145,179.401505947113,416.806882436092,22.0944385361886,1333.59997558594,724.799987792969,0.592770099639893,10
space,downright,1920,1080,960,540,left,long,long,0.559,1.6,12,12,180.401948928833,181.401963949203,181.401963949203,181.968204021454,181.968204021454,181.984871864319,183.584933042526,184.09308385849,184.193140029907,184.301596879959,184.601600885391,502.368225458374,1.73224574068522,1397,787.799987792969,0.508150815963745,10
space,downright,1920,1080,960,540,left,inter,inter,0.851,0.8,8,8,185.601999998093,186.602007865906,186.602007865906,187.451637983322,187.451637983322,187.468309879303,188.268317937851,188.788990020752,188.889049053192,189.001646995544,189.30165886879,390.86004692127,14.3483003106443,1293.40002441406,744,0.520672082901001,10
space,downright,1920,1080,960,540,left,short,inter,0.959,0.4,8,8,190.302058935165,191.30206990242,191.30206990242,192.268311977386,192.268311977386,192.28497505188,192.684975862503,193.458790063858,193.55884885788,193.668360948563,193.968780994415,316.272672976777,28.4841993013513,1248.5,669.599975585938,0.77381420135498,10
space,downright,1920,1080,960,540,left,long,long,0.526,1.6,12,12,194.968766927719,195.968348026276,195.968348026276,196.501684904099,196.501684904099,196.518352985382,198.118370056152,198.631744861603,198.73180103302,198.835042953491,199.135047912598,635.726072462808,3.5190314483771,1515.80004882812,848.599975585938,0.513374805450439,10
space,downright,1920,1080,960,540,left,long,short,0.597,1.6,6,6,200.135485887527,201.135484933853,201.135484933853,201.735513925552,201.735513925552,201.752165079117,203.351758956909,203.828626871109,203.928682088852,204.035099983215,204.335099935532,415.592375599277,1.66688688483197,1321.40002441406,745.200012207031,0.476867914199829,10
space,downright,1920,1080,960,540,left,long,inter,0.953,1.6,8,8,205.335556030273,206.335553884506,206.335553884506,207.285126924515,207.285126924515,207.301794052124,208.901817083359,209.439351081848,209.539411067963,209.651824951172,209.951828956604,413.116998835154,2.33144062327108,1321.19995117188,740.5,0.53753399848938,10
