blockType,targetLineLoc,lineSpecs_1,lineSpecs_2,lineSpecs_3,lineSpecs_4,flashLoc,timeIntervalType,distIntervalType,delay,timeInterval,distInterval,targetInterval,fixOn,fixOff,lineOn,lineOff,setOn,setOff,tarOn,saccadeOn,saccadeInRect,feedBackOn,feedBackOff,prodDist_1,prodDist_2,prodDist_3,prodDist_4,RT,blockNum
space,upright,1920,0,960,540,left,inter,long,0.785,0.8,12,12,90.2944149971008,91.2939858436584,91.2939858436584,92.0773279666901,92.0773279666901,92.0939979553223,92.8940048217773,93.151713848114,93.2517688274384,93.3606779575348,93.6606788635254,437.343733959115,35.6801302006299,1357.40002441406,357.399993896484,0.25770902633667,2
space,upright,1920,0,960,540,left,inter,long,0.946,0.8,12,12,94.6611399650574,95.6611359119415,95.6611359119415,96.6107029914856,96.6107029914856,96.6273720264435,97.427384853363,97.8566370010376,97.9566929340363,98.0607240200043,98.360720872879,441.601175476667,33.2560474388149,1360.09997558594,353.100006103516,0.429252147674561,2
space,upright,1920,0,960,540,left,short,long,0.893,0.4,12,12,99.361163854599,100.361191987991,100.361191987991,101.260752916336,101.260752916336,101.27742099762,101.677427053452,102.209357023239,102.309412002563,102.42743396759,102.727546930313,445.058689278007,30.1674375369355,1361.80004882812,348.600006103516,0.531929969787598,2
space,upright,1920,0,960,540,left,long,inter,0.719,1.6,8,8,103.727907896042,104.727921009064,104.727921009064,105.444129943848,105.444129943848,105.46079492569,107.06081199646,107.281968832016,107.382031917572,107.49414396286,107.794153928757,294.104867400332,4.89714643035638,1218.69995117188,400.100006103516,0.22115683555603,2
space,upright,1920,0,960,540,left,short,long,0.965,0.4,12,12,108.794160842896,109.794630050659,109.794630050659,110.760846853256,110.760846853256,110.777515888214,111.177515983582,111.598948001862,111.699000835419,111.810855865479,112.110857963562,407.129171093854,32.8693270216965,1329.80004882812,369.700012207031,0.421432018280029,2
space,upright,1920,0,960,540,left,long,short,0.537,1.6,6,6,113.111299037933,114.110874891281,114.110874891281,114.64421582222,114.64421582222,114.660881996155,116.260898828506,116.469678878784,116.569732904434,116.677573919296,116.977577924728,200.405614025798,11.6845528949824,1140.09997558594,452.100006103516,0.20878005027771,2
space,upright,1920,0,960,540,left,short,short,0.585,0.4,6,6,117.97758102417,118.978029966354,118.978029966354,119.56093287468,119.56093287468,119.577602863312,119.977602958679,120.370793819427,120.470852851868,120.577610969543,120.87761092186,209.351279416587,8.10022908668837,1146.30004882812,444.5,0.393190860748291,2
space,upright,1920,0,960,540,left,inter,inter,0.854,0.8,8,8,121.878047943115,122.878072977066,122.878072977066,123.72775888443,123.72775888443,123.744310855865,124.544317960739,124.786661863327,124.886718988419,124.994320869446,125.294322967529,205.403654315242,17.3715912542324,1146.90002441406,454.799987792969,0.242343902587891,2
space,upright,1920,0,960,540,left,inter,long,0.764,0.8,12,12,126.294764041901,127.294395923615,127.294395923615,128.061012983322,128.061012983322,128.077806949615,128.8776948452,129.630353927612,129.730411052704,129.84436583519,130.144824981689,509.649534218854,38.4909732771251,1421.80004882812,324.399993896484,0.75265908241272,2
space,upright,1920,0,960,540,left,long,inter,0.536,1.6,8,8,131.144800901413,132.14439201355,132.14439201355,132.677731990814,132.677731990814,132.694396972656,134.294412851334,134.594257831573,134.694313049316,134.811080932617,135.111090898514,217.72976369803,29.5518580556292,1162.5,460,0.299844980239868,2
